	1	-831.2657883920282
	2	-671.043285625076
	3	-650.932887130099
	4	-646.5135835617411
	5	-714.3584687849532
	6	-688.5665797841698
	7	-549.2692557567229
	8	-677.1635004746231
	9	-627.6469286307174
	10	-715.8887542524004
	11	-587.3276765998454
	12	-494.38342121128494
	13	-591.7333933668682
	14	-771.7285041973339
	15	-563.0460645299092
	16	-654.3056849784481
	17	-690.6092727311335
	18	-700.0683358245733
	19	-566.1528924739359
	20	-608.7958774159315
	21	-678.7702943433346
	22	-649.6427135626485
	23	-581.5956416212099
	24	-600.2211230815623
	25	-683.742510105522
	26	-644.5858156914254
	27	-705.4068669062098
	28	-748.55842269567
	29	-659.1548823311055
	30	-625.9249162761284
	31	-427.8074746496986
	32	-670.2334532841751
	33	-695.1865107891533
	34	-663.5816871380034
	35	-612.9747778109864
	36	-626.1019284590524
	37	-648.6068104755904
	38	-574.4593356781838
	39	-623.1124111865763
	40	-603.58345307853
	41	-578.9829261305882
	42	-681.2656353984253
	43	-617.147242359464
	44	-632.9930298943262
	45	-644.8340778421536
	46	-499.75125149028554
	47	-697.2369162084727
	48	-513.7269478352154
	49	-715.1978451544405
	50	-580.3803112836524
	51	-557.3110471338892
	52	-631.7904647130579
	53	-591.0976212443791
	54	-652.1413691666042
	55	-610.0268412435374
	56	-550.1353330870297
	57	-649.3305803334235
	58	-621.5010071021366
	59	-573.0231418950722
	60	-715.9545380840789
	61	-579.9183088272767
	62	-625.1792446440147
	63	-615.8653917671527
	64	-669.8738394575087
	65	-634.3061255637085
	66	-658.9988123209588
	67	-741.6807599479374
	68	-648.3355201307099
	69	-467.4496836548783
	70	-756.0581576062923
	71	-713.5592038835864
	72	-646.2581876124292
	73	-643.900143296068
	74	-625.5883339948998
	75	-584.313461639793
	76	-635.1471853651394
	77	-682.2803203440642
	78	-530.335734548064
	79	-664.430133268012
	80	-555.4364001963949
	81	-558.1334152271071
	82	-582.5476791473659
	83	-578.2977712946573
	84	-644.295528347597
	85	-641.5686255034018
	86	-740.3496569473629
	87	-696.5220433162744
	88	-625.1653058484178
	89	-682.8320416256374
	90	-622.4949909630985
	91	-681.2045481364752
	92	-607.4781946179016
	93	-591.8397803384252
	94	-515.9810474018942
	95	-664.9690408830216
	96	-770.2642315718944
	97	-753.1235026673193
	98	-610.6672965176886
	99	-593.5247429911351
	100	-517.1058044493358
	101	-606.8586337028388
	102	-609.0206804913439
