	1	9.645545695961308
	2	5.051644946167165
	3	7.007065887893744
	4	9.995754976950627
	5	16.64436458234087
	6	14.578314746266388
	7	18.745190733876814
	8	9.323926019933134
	9	13.4644921072121
	10	9.337945856154871
	11	6.378849413412844
	12	22.484055671712373
	13	7.55895071897976
	14	87.98028212776182
	15	8.162307896213083
	16	8.823528445147824
	17	27.238945089083185
	18	17.790159197557387
	19	12.716309298735
	20	13.236455754058772
	21	13.114345064048026
	22	17.041224225075137
	23	23.3582411427549
	24	4.657369183472374
	25	12.268759761539421
	26	6.261127736584776
	27	12.364176269244105
	28	9.91830084698211
	29	17.32582140959077
	30	5.406417739311348
	31	9.976196895005302
	32	6.300590305237509
	33	19.003465399176335
	34	24.17754688302371
	35	9.37937549417367
	36	5.803807097903633
	37	22.093849238880686
	38	25.08464265171088
	39	11.05020055676472
	40	7.664714937054584
	41	6.944682683814586
	42	9.015609837723508
	43	11.059838607035175
	44	8.526130672823065
	45	61.30627499932661
	46	12.202131062168213
	47	11.328076459394568
	48	18.757496845403363
	49	5.1405662241266885
	50	13.960307333961515
	51	10.020500744672933
	52	7.901154096444296
	53	17.979078735837923
	54	17.347638228842953
	55	7.747012132784712
	56	23.880365949572788
	57	15.581017819011908
	58	7.567293690178914
	59	50.70222744688071
	60	9.496631491291117
	61	23.02063353123028
	62	10.161837362196177
	63	4.521642921875489
	64	6.168844857134512
	65	2.7927909598793863
	66	20.707943818066862
	67	7.736759887824205
	68	6.120402563663667
	69	10.860008294778329
	70	26.85473684593104
	71	38.74152014048636
	72	8.053066155488107
	73	5.285078708161577
	74	19.060997236560528
	75	21.847085840907837
	76	10.58880594143135
	77	7.579530315977138
	78	26.847621832164833
	79	4.434815896191941
	80	9.54604386294858
	81	8.33503038342673
	82	10.588703924966627
	83	21.08863347702283
	84	6.55444009985053
	85	11.268632586094983
	86	6.995362189689762
	87	52.248795099478
	88	4.707694042361757
	89	20.653789357892283
	90	13.2335612571902
	91	16.236191827029245
	92	15.977403890559133
	93	6.328076471272084
	94	8.937457418445474
	95	6.511137400124361
	96	8.734120777263627
	97	22.848097855184943
	98	29.094164288541396
	99	10.259746591895148
	100	12.812267319205406
	101	22.207374167814113
	102	8.8214576542981
	103	10.332671742139054
	104	7.448240773738624
	105	5.318860212616104
	106	8.52476547305225
	107	6.6134607640438015
	108	21.351172700432347
	109	7.123516095618698
	110	7.421515761581258
	111	11.944883521035056
	112	17.90993176534775
	113	10.240545730209274
	114	6.768037585202592
	115	18.534795822791317
	116	11.324740635412603
	117	7.467184513879053
	118	10.098416579923265
	119	4.940519408145141
	120	10.027589044979413
	121	21.39633883992154
	122	9.404064424098811
	123	11.124023494663465
	124	7.496377073969677
	125	6.371704857734008
	126	5.957660626472556
	127	12.922628370059051
	128	7.089635820612968
	129	9.210783391404957
	130	17.48392679577955
	131	29.444016501745175
	132	12.78140829979854
	133	8.87216215542149
	134	32.05289381676969
	135	14.131142539260289
	136	11.034855947628802
	137	7.949495260771389
	138	7.524800583900182
	139	9.382636743920433
	140	5.855689583366085
	141	8.42378233240467
	142	7.808042818851459
	143	17.246107362648345
	144	14.416459250236908
	145	10.091966227719572
	146	38.21597593731074
	147	7.251261510952541
	148	16.16127838434418
	149	21.588757479311507
	150	11.127810939802634
	151	8.515874043466754
