	49	1	13.960307333961515
	49	2	10.020500744672933
	49	3	7.901154096444296
	49	4	17.979078735837923
	49	5	17.347638228842953
	49	6	7.747012132784712
	49	7	23.880365949572788
	49	8	15.581017819011908
	49	9	7.567293690178914
	49	10	50.70222744688071
	99	11	7.421515761581258
	99	12	11.944883521035056
	99	13	17.90993176534775
	99	14	10.240545730209274
	99	15	6.768037585202592
	99	16	18.534795822791317
	99	17	11.324740635412603
	99	18	7.467184513879053
	99	19	10.098416579923265
	99	20	4.940519408145141
	149	21	29.384978448768603
	149	22	18.030783729359047
	149	23	28.47022873127273
	149	24	9.578495311374958
	149	25	8.641039341401276
	149	26	8.060884736331992
	149	27	6.813408265250779
	149	28	52.48515340979896
	149	29	28.50920030289587
	149	30	9.256052531146942
	199	31	59.09450427305793
	199	32	80.25980642964953
	199	33	33.43615335516873
	199	34	9.138903371977054
	199	35	5.216109471724933
	199	36	136.77219584934772
	199	37	18.2548415472084
	199	38	14.3262627919602
	199	39	8.83843339270821
	199	40	7.403722524677996
	249	41	61.98985778453549
	249	42	24.447289637737796
	249	43	113.89022427139321
	249	44	7.630235545061673
	249	45	10.181953398385954
	249	46	9.106816832143707
	249	47	9.822176717602494
	249	48	13.312309673854703
	249	49	6.379793415610351
	249	50	7.208773015270127
	299	51	6.770590907295163
	299	52	14.931756672027646
	299	53	221.1292029188913
	299	54	36.30172964018041
	299	55	11.458439467932378
	299	56	11.607160242768163
	299	57	14.698196605216792
	299	58	15.475986241952851
	299	59	24.586507036819647
	299	60	147.07505852185497
	349	61	229.98202905221765
	349	62	192.7411938291696
	349	63	118.39542763876896
	349	64	42.46507907521343
	349	65	8.579744862143327
	349	66	212.8628862970734
	349	67	13.976023084347371
	349	68	93.9412239495138
	349	69	11.915515809105159
	349	70	5.380069049240464
	399	71	54.124548489040855
	399	72	128.3307482833504
	399	73	131.04904617561817
	399	74	34.67557209463482
	399	75	70.44367051465316
	399	76	149.2943258181806
	399	77	17.85895927905678
	399	78	72.40075798200655
	399	79	17.959437620501284
	399	80	101.57217493390262
	449	81	74.53544006795785
	449	82	179.06622379439247
	449	83	101.99565864510815
	449	84	48.84699852433139
	449	85	46.63108923250599
	449	86	36.33061501874554
	449	87	10.440424138973778
	449	88	72.69116104048338
	449	89	18.809454485935877
	449	90	27.69270643482065
	499	91	191.86048224660485
	499	92	130.47266991366325
	499	93	45.22314419676099
	499	94	104.11121058069654
	499	95	125.76497764402217
	499	96	142.71543557442595
	499	97	205.9693233297355
	499	98	147.4644711533858
	499	99	202.894196616494
	499	100	117.15061930451327
	549	101	196.28263291829455
	549	102	108.34192244116021
	549	103	93.79698031586472
	549	104	187.0029070718692
	549	105	69.14464767062532
	549	106	101.74689249374876
	549	107	169.5710584660826
	549	108	67.4740594863755
	549	109	137.16832025396232
	549	110	168.08737811405405
	599	111	67.0717122975933
	599	112	79.69002611403872
	599	113	212.4626364016403
	599	114	170.46752059891782
	599	115	216.07118899604492
	599	116	209.88083496788724
	599	117	204.92861533948562
	599	118	58.812543039154555
	599	119	167.29249255341955
	599	120	193.80469429499288
	649	121	194.63569647926215
	649	122	78.65544757881749
	649	123	215.65252034813614
	649	124	85.37997643090566
	649	125	185.72763303044957
	649	126	178.23485057047856
	649	127	152.51466136525372
	649	128	104.88153020223088
	649	129	49.65244364230616
	649	130	195.23226107308116
	699	131	220.9445413990455
	699	132	211.61875442613822
	699	133	251.36650612420402
	699	134	167.6007832407366
	699	135	218.77439917460237
	699	136	223.16155095667114
	699	137	211.24559536629556
	699	138	86.56294127465799
	699	139	142.6653624296696
	699	140	213.62562769494963
	749	141	213.80754597977318
	749	142	117.6619828255395
	749	143	204.50587754818787
	749	144	212.23749406558258
	749	145	66.7657513595606
	749	146	139.2659865522921
	749	147	207.79934430725632
	749	148	227.78646272483573
	749	149	185.57748654390468
	749	150	258.63425567064064
	799	151	217.19189434531378
	799	152	240.95249713396146
	799	153	261.63908671740694
	799	154	244.00366962814422
	799	155	249.42455970605553
	799	156	203.73653316266052
	799	157	202.87308031698683
	799	158	186.68982747103917
	799	159	225.22879164557358
	799	160	206.54099478800418
	849	161	222.83736671289049
	849	162	213.10259781497095
	849	163	243.5092117734476
	849	164	60.3626202703898
	849	165	253.4881768976081
	849	166	192.51794424607218
	849	167	211.3967394410018
	849	168	251.87467935644375
	849	169	208.20622444652903
	849	170	215.77727430560057
	899	171	238.56764245358082
	899	172	220.93251339517343
	899	173	286.0615617163725
	899	174	207.06062239320215
	899	175	58.456913391915364
	899	176	274.4224574255448
	899	177	212.43559443789496
	899	178	212.70338306455227
	899	179	226.4620050658904
	899	180	103.75638950978293
	949	181	292.15156691634684
	949	182	257.040062993415
	949	183	306.9135863356113
	949	184	268.12803217675713
	949	185	238.32222614107462
	949	186	287.575864734049
	949	187	309.52532494997814
	949	188	293.1206989709368
	949	189	285.67107650678184
	949	190	314.3618421036261
	999	191	239.145401275816
	999	192	307.98179731829356
	999	193	238.56491135889212
	999	194	73.74672266716742
	999	195	300.4616823385248
	999	196	275.70100736491673
	999	197	297.8392884318507
	999	198	321.0572717089621
	999	199	240.801157357507
	999	200	333.2446269221531
	1049	201	335.00653033104925
	1049	202	334.1103744870165
	1049	203	329.91772496954997
	1049	204	82.26370583084987
	1049	205	354.26509908247135
	1049	206	340.83163810174915
	1049	207	298.9799379446096
	1049	208	290.2250458043516
	1049	209	318.95205014759415
	1049	210	299.67596245032735
	1099	211	359.92930660294434
	1099	212	365.3035620215663
	1099	213	338.3530900339501
	1099	214	309.27086070506857
	1099	215	310.21688201610397
	1099	216	342.6263501818515
	1099	217	309.46615090702903
	1099	218	368.1654846853441
	1099	219	274.84674568124984
	1099	220	366.2303654952541
	1149	221	377.53874014617287
	1149	222	340.4504044206113
	1149	223	338.53066210398225
	1149	224	343.69931212107116
	1149	225	343.35528639537273
	1149	226	412.3183110500107
	1149	227	345.6617617104618
	1149	228	399.21326778741144
	1149	229	337.37290984636724
	1149	230	363.6762705400756
	1199	231	350.05629682339577
	1199	232	375.3346992877637
	1199	233	393.95912486942655
	1199	234	340.7758410482588
	1199	235	407.02896816665105
	1199	236	357.4197367577769
	1199	237	336.0176479372496
	1199	238	379.3660800028597
	1199	239	365.3051336478824
	1199	240	343.1356424114684
	1249	241	392.40492554417904
	1249	242	516.2119423282907
	1249	243	356.75914160847503
	1249	244	312.2280656307663
	1249	245	412.1608065321336
	1249	246	305.05640957564015
	1249	247	237.1366986715378
	1249	248	513.4606375658196
	1249	249	441.62795527152866
	1249	250	357.52612189951464
	1299	251	422.30564489211696
	1299	252	586.5056804771746
	1299	253	54.5505161156087
	1299	254	57.65062663000244
	1299	255	521.4564601059191
	1299	256	552.5613538318391
	1299	257	605.9517099642422
	1299	258	343.1298017030031
	1299	259	418.69424979206235
	1299	260	547.8475555800907
	1349	261	526.4025419036553
	1349	262	479.70237033917067
	1349	263	536.4795098966902
	1349	264	595.6788006653594
	1349	265	208.35853395634533
	1349	266	399.5673064479609
	1349	267	628.1414626578512
	1349	268	417.1770368570056
	1349	269	564.9497247681652
	1349	270	532.6915404294049
	1399	271	435.0167641873416
	1399	272	586.4075221465655
	1399	273	636.6586125795525
	1399	274	588.9725501184205
	1399	275	599.9645012247914
	1399	276	572.201574729403
	1399	277	491.8373994461113
	1399	278	596.6906722428117
	1399	279	315.38661376874614
	1399	280	644.5667748402232
	1449	281	621.3976082897406
	1449	282	640.7242976923978
	1449	283	576.8732829472692
	1449	284	618.1218104895565
	1449	285	649.787616121792
	1449	286	658.3441843081945
	1449	287	656.8057470581565
	1449	288	618.2759901204093
	1449	289	647.6155191246777
	1449	290	473.10240658359896
	1499	291	417.8124066486306
	1499	292	384.7405836732865
	1499	293	893.7682747449549
	1499	294	642.3003966263855
	1499	295	368.158243871774
	1499	296	752.2777717171822
	1499	297	532.6669757438367
	1499	298	625.9360173173754
	1499	299	630.6632676700243
	1499	300	639.5696992252812
	1549	301	430.351782671629
	1549	302	824.9362233174376
	1549	303	847.1356539232823
	1549	304	566.981505043667
	1549	305	371.6823787857674
	1549	306	490.57987084551127
	1549	307	369.8180459984177
	1549	308	792.5787394058615
	1549	309	813.7135491239985
	1549	310	639.8942131998242
	1599	311	615.5422348520501
	1599	312	667.0262643935421
	1599	313	689.8144755001124
	1599	314	741.3018499027289
	1599	315	858.7863872117294
	1599	316	847.2850868256944
	1599	317	604.1597505927205
	1599	318	629.7335995364267
	1599	319	486.77339261560246
	1599	320	368.229104601067
	1649	321	773.4108778958903
	1649	322	634.3983233768186
	1649	323	1014.3430648574317
	1649	324	857.7402758512587
	1649	325	578.3457876767175
	1649	326	458.1009373543853
	1649	327	598.9960707234649
	1649	328	672.3695537979672
	1649	329	830.2096666990692
	1649	330	625.6171360049708
	1699	331	807.0753303914603
	1699	332	770.0288743389407
	1699	333	722.643970769918
	1699	334	649.0208178767542
	1699	335	551.1407809886953
	1699	336	745.3954421475418
	1699	337	836.9644661302608
	1699	338	914.2368953608428
	1699	339	678.8712098425659
	1699	340	827.8729278784755
	1749	341	731.6804139491887
	1749	342	942.8416499873942
	1749	343	864.001060192624
	1749	344	782.4180619711582
	1749	345	845.4405315628255
	1749	346	682.0823640765033
	1749	347	981.7920980653831
	1749	348	691.9768450965313
	1749	349	767.0884245515862
	1749	350	772.4552919921558
	1799	351	938.8936900902582
	1799	352	961.1006983101234
	1799	353	1024.5048653682693
	1799	354	939.322299872614
	1799	355	890.421216686188
	1799	356	896.7520745433476
	1799	357	849.4692948488288
	1799	358	694.839613859298
	1799	359	1036.2289060684684
	1799	360	880.0750261357906
	1849	361	1217.0799637590594
	1849	362	722.032413869972
	1849	363	851.9572441544415
	1849	364	685.0372981193952
	1849	365	728.4158470928356
	1849	366	920.6782893648694
	1849	367	890.9266951077383
	1849	368	1172.9298905678986
	1849	369	926.6225121134866
	1849	370	983.5650301215344
